Card,Colors,Notes,Image,Image URL
Pouncing Lynx,White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21),,https://cards.scryfall.io/normal/front/9/3/9383956f-90bc-40e4-ae5c-503e98e21832.jpg?1557576029,https://cards.scryfall.io/normal/front/9/3/9383956f-90bc-40e4-ae5c-503e98e21832.jpg?1557576029
Leering Gargoyle,"Blue (https://app.notion.com/p/Blue-385f1559c99b81ad8f01d3f8ad7be42e?pvs=21), White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21)",,https://cards.scryfall.io/normal/front/a/0/a05d1cac-7012-4d22-82d3-0f82b168fe68.jpg?1562720944,https://cards.scryfall.io/normal/front/a/0/a05d1cac-7012-4d22-82d3-0f82b168fe68.jpg?1562720944
Dragon's Rage Channeler,Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21),,https://cards.scryfall.io/normal/front/4/c/4ced112a-e775-4f97-97b3-74877e9dce12.jpg?1626096503,https://cards.scryfall.io/normal/front/4/c/4ced112a-e775-4f97-97b3-74877e9dce12.jpg?1626096503
Gavel of the Righteous,Colorless (https://app.notion.com/p/Colorless-385f1559c99b811ead5fea102e2598e7?pvs=21),,https://cards.scryfall.io/normal/front/3/0/30749eac-542a-40ff-95ee-27dde538915c.jpg?1752944464,https://cards.scryfall.io/normal/front/3/0/30749eac-542a-40ff-95ee-27dde538915c.jpg?1752944464
"Mu Yanling, Sky Dancer",Blue (https://app.notion.com/p/Blue-385f1559c99b81ad8f01d3f8ad7be42e?pvs=21),,https://cards.scryfall.io/normal/front/0/2/0240f9eb-e1b2-4b41-94b0-b00ad2850825.jpg?1592516449,https://cards.scryfall.io/normal/front/0/2/0240f9eb-e1b2-4b41-94b0-b00ad2850825.jpg?1592516449
Steeple Creeper,Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21),,https://cards.scryfall.io/normal/front/4/d/4dceda33-1a43-475c-85a8-8a3a4c2cb517.jpg?1706240067,https://cards.scryfall.io/normal/front/4/d/4dceda33-1a43-475c-85a8-8a3a4c2cb517.jpg?1706240067
Fireshrieker,Colorless (https://app.notion.com/p/Colorless-385f1559c99b811ead5fea102e2598e7?pvs=21),,https://cards.scryfall.io/normal/front/4/8/484fbce6-71bd-40eb-a71b-86958a094708.jpg?1730491147,https://cards.scryfall.io/normal/front/4/8/484fbce6-71bd-40eb-a71b-86958a094708.jpg?1730491147
Razorkin Needlehead,Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21),,https://cards.scryfall.io/normal/front/b/c/bc73b963-23c0-46d2-853a-34a8b463994e.jpg?1726286422,https://cards.scryfall.io/normal/front/b/c/bc73b963-23c0-46d2-853a-34a8b463994e.jpg?1726286422
Flaming Sword,Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21),,https://cards.scryfall.io/normal/front/1/7/17ecd9ff-8c30-4e17-8cff-dd40d653c4af.jpg?1562379432,https://cards.scryfall.io/normal/front/1/7/17ecd9ff-8c30-4e17-8cff-dd40d653c4af.jpg?1562379432
Drunau Corpse Trawler,Blue (https://app.notion.com/p/Blue-385f1559c99b81ad8f01d3f8ad7be42e?pvs=21),,https://cards.scryfall.io/normal/front/1/1/11b29a06-c1e1-4d81-ac50-906c94617abe.jpg?1736467727,https://cards.scryfall.io/normal/front/1/1/11b29a06-c1e1-4d81-ac50-906c94617abe.jpg?1736467727
Goblin Skycutter,Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21),,https://cards.scryfall.io/normal/front/c/4/c45406cd-a036-45d5-a0fb-3c195d40d746.jpg?1562936514,https://cards.scryfall.io/normal/front/c/4/c45406cd-a036-45d5-a0fb-3c195d40d746.jpg?1562936514
Neurok Hoversail,Colorless (https://app.notion.com/p/Colorless-385f1559c99b811ead5fea102e2598e7?pvs=21),,https://cards.scryfall.io/normal/front/0/f/0fa5790b-5388-4bf9-9caa-44d8cbb64708.jpg?1562135694,https://cards.scryfall.io/normal/front/0/f/0fa5790b-5388-4bf9-9caa-44d8cbb64708.jpg?1562135694
Noble Panther,"Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21), White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21)",,https://cards.scryfall.io/normal/front/3/f/3f327818-8222-4295-8cef-118757b34d17.jpg?1562907700,https://cards.scryfall.io/normal/front/3/f/3f327818-8222-4295-8cef-118757b34d17.jpg?1562907700
Toxic Iguanar,Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21),,https://cards.scryfall.io/normal/front/2/8/28fd2dce-b91f-441f-a3ea-af87cc925713.jpg?1562800112,https://cards.scryfall.io/normal/front/2/8/28fd2dce-b91f-441f-a3ea-af87cc925713.jpg?1562800112
Thornscape Apprentice,Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21),,https://cards.scryfall.io/normal/front/e/f/ef276e2e-7e4d-48a0-af51-70cd843c6561.jpg?1562939921,https://cards.scryfall.io/normal/front/e/f/ef276e2e-7e4d-48a0-af51-70cd843c6561.jpg?1562939921
"Kellan, Planar Trailblazer",Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21),,https://cards.scryfall.io/normal/front/f/4/f46a9329-7b91-441d-8653-50c1152c9120.jpg?1730488931,https://cards.scryfall.io/normal/front/f/4/f46a9329-7b91-441d-8653-50c1152c9120.jpg?1730488931
Colossus Hammer,Colorless (https://app.notion.com/p/Colorless-385f1559c99b811ead5fea102e2598e7?pvs=21),,https://cards.scryfall.io/normal/front/8/9/897a134e-7e61-4fe1-bbae-23ef1fe5c0cf.jpg?1631588878,https://cards.scryfall.io/normal/front/8/9/897a134e-7e61-4fe1-bbae-23ef1fe5c0cf.jpg?1631588878
Kitesail Apprentice,White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21),,https://cards.scryfall.io/normal/front/8/8/88e2315e-41d9-4e46-bee4-c8f92e91e2a9.jpg?1562291362,https://cards.scryfall.io/normal/front/8/8/88e2315e-41d9-4e46-bee4-c8f92e91e2a9.jpg?1562291362
Leap,Blue (https://app.notion.com/p/Blue-385f1559c99b81ad8f01d3f8ad7be42e?pvs=21),,https://cards.scryfall.io/normal/front/0/8/0841423d-7a27-4bc5-9ac2-0ba47648c6f1.jpg?1562595906,https://cards.scryfall.io/normal/front/0/8/0841423d-7a27-4bc5-9ac2-0ba47648c6f1.jpg?1562595906
Ribbon Snake,Blue (https://app.notion.com/p/Blue-385f1559c99b81ad8f01d3f8ad7be42e?pvs=21),,https://cards.scryfall.io/normal/front/e/b/eb5135dc-4fc1-48a1-8405-44b2f93a3c21.jpg?1562939096,https://cards.scryfall.io/normal/front/e/b/eb5135dc-4fc1-48a1-8405-44b2f93a3c21.jpg?1562939096
Skittering Heartstopper,Black (https://app.notion.com/p/Black-385f1559c99b81159969d6f2ba866779?pvs=21),,https://cards.scryfall.io/normal/front/0/7/0722fbdf-c092-4e80-913f-29390177cdcb.jpg?1562550153,https://cards.scryfall.io/normal/front/0/7/0722fbdf-c092-4e80-913f-29390177cdcb.jpg?1562550153
Garrison Sergeant,"Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21), White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21)",,https://cards.scryfall.io/normal/front/2/b/2bd957a1-a354-48e9-80ad-66e49aa845fc.jpg?1572893631,https://cards.scryfall.io/normal/front/2/b/2bd957a1-a354-48e9-80ad-66e49aa845fc.jpg?1572893631
Goblin Balloon Brigade,Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21),,https://cards.scryfall.io/normal/front/4/8/485e9d38-1536-4af6-9b58-00c08c07e222.jpg?1576382853,https://cards.scryfall.io/normal/front/4/8/485e9d38-1536-4af6-9b58-00c08c07e222.jpg?1576382853
Ana Disciple,Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21),,https://cards.scryfall.io/normal/front/7/e/7efe00f9-bf42-4d6f-9a22-b357b1c1e092.jpg?1562924945,https://cards.scryfall.io/normal/front/7/e/7efe00f9-bf42-4d6f-9a22-b357b1c1e092.jpg?1562924945
Daggersail Aeronaut,Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21),,https://cards.scryfall.io/normal/front/5/a/5a46b090-8b03-4498-840e-cf130510892c.jpg?1592516891,https://cards.scryfall.io/normal/front/5/a/5a46b090-8b03-4498-840e-cf130510892c.jpg?1592516891
Veteran Cathar,Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21),,https://cards.scryfall.io/normal/front/a/4/a471e83e-c0e0-4af6-bfcf-7f4a39f6fccf.jpg?1576385297,https://cards.scryfall.io/normal/front/a/4/a471e83e-c0e0-4af6-bfcf-7f4a39f6fccf.jpg?1576385297
Cocoon,Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21),,https://cards.scryfall.io/normal/front/8/9/897de61e-440f-4eaf-aef8-0dd1c6117288.jpg?1562922809,https://cards.scryfall.io/normal/front/8/9/897de61e-440f-4eaf-aef8-0dd1c6117288.jpg?1562922809
Vectis Silencers,Blue (https://app.notion.com/p/Blue-385f1559c99b81ad8f01d3f8ad7be42e?pvs=21),,https://cards.scryfall.io/normal/front/c/0/c0198220-073f-4479-a1c4-1bd626891e28.jpg?1562708547,https://cards.scryfall.io/normal/front/c/0/c0198220-073f-4479-a1c4-1bd626891e28.jpg?1562708547
Embercleave,Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21),,https://cards.scryfall.io/normal/front/a/a/aaae15dd-11b6-4421-99e9-365c7fe4a5d6.jpg?1572490333,https://cards.scryfall.io/normal/front/a/a/aaae15dd-11b6-4421-99e9-365c7fe4a5d6.jpg?1572490333
Teething Wurmlet,Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21),,https://cards.scryfall.io/normal/front/2/3/2350027a-f3a4-4cba-9dfc-27e33bddb3be.jpg?1674421640,https://cards.scryfall.io/normal/front/2/3/2350027a-f3a4-4cba-9dfc-27e33bddb3be.jpg?1674421640
Magefire Wings,"Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21), Blue (https://app.notion.com/p/Blue-385f1559c99b81ad8f01d3f8ad7be42e?pvs=21)",,https://cards.scryfall.io/normal/front/b/e/be18c2d9-60c4-454b-b6c7-7c22ed2985fb.jpg?1562644002,https://cards.scryfall.io/normal/front/b/e/be18c2d9-60c4-454b-b6c7-7c22ed2985fb.jpg?1562644002
Thunderhawk Gunship,Colorless (https://app.notion.com/p/Colorless-385f1559c99b811ead5fea102e2598e7?pvs=21),,https://cards.scryfall.io/normal/front/6/7/6790720a-e1f3-4533-acd8-b002c8e91929.jpg?1673309747,https://cards.scryfall.io/normal/front/6/7/6790720a-e1f3-4533-acd8-b002c8e91929.jpg?1673309747
Putrid Imp,Black (https://app.notion.com/p/Black-385f1559c99b81159969d6f2ba866779?pvs=21),,https://cards.scryfall.io/normal/front/4/7/47a929a4-b861-432c-a2f3-3125f8a2665b.jpg?1562909596,https://cards.scryfall.io/normal/front/4/7/47a929a4-b861-432c-a2f3-3125f8a2665b.jpg?1562909596
Roofstalker Wight,Black (https://app.notion.com/p/Black-385f1559c99b81159969d6f2ba866779?pvs=21),,https://cards.scryfall.io/normal/front/1/1/11ad9a06-4ab0-499e-828d-7151ff85adfe.jpg?1706239905,https://cards.scryfall.io/normal/front/1/1/11ad9a06-4ab0-499e-828d-7151ff85adfe.jpg?1706239905
Sangrite Surge,"Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21), Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21)",,https://cards.scryfall.io/normal/front/1/6/16b4527e-e449-45d0-a551-634e2ceb21c4.jpg?1562701427,https://cards.scryfall.io/normal/front/1/6/16b4527e-e449-45d0-a551-634e2ceb21c4.jpg?1562701427
Thieves' Guild Enforcer,Black (https://app.notion.com/p/Black-385f1559c99b81159969d6f2ba866779?pvs=21),,https://cards.scryfall.io/normal/front/d/f/df99f770-2c39-4025-a8a2-a5890f61eb53.jpg?1594736416,https://cards.scryfall.io/normal/front/d/f/df99f770-2c39-4025-a8a2-a5890f61eb53.jpg?1594736416
Disciple of the Old Ways,Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21),,https://cards.scryfall.io/normal/front/3/c/3c62b3ee-db2b-45c3-87d5-5d917ea4baeb.jpg?1561823419,https://cards.scryfall.io/normal/front/3/c/3c62b3ee-db2b-45c3-87d5-5d917ea4baeb.jpg?1561823419
Freya Crescent,Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21),,https://cards.scryfall.io/normal/front/9/9/9921f646-e893-44db-ac89-0633c1009788.jpg?1748706279,https://cards.scryfall.io/normal/front/9/9/9921f646-e893-44db-ac89-0633c1009788.jpg?1748706279
Bladed Pinions,Colorless (https://app.notion.com/p/Colorless-385f1559c99b811ead5fea102e2598e7?pvs=21),,https://cards.scryfall.io/normal/front/b/f/bf479c90-c791-4152-a8e6-fd3123f698df.jpg?1562822572,https://cards.scryfall.io/normal/front/b/f/bf479c90-c791-4152-a8e6-fd3123f698df.jpg?1562822572
Noble Steeds,White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21),,https://cards.scryfall.io/normal/front/4/5/45a35751-a232-40ba-a73b-d3ca7a44867d.jpg?1562768695,https://cards.scryfall.io/normal/front/4/5/45a35751-a232-40ba-a73b-d3ca7a44867d.jpg?1562768695
Ridged Kusite,Black (https://app.notion.com/p/Black-385f1559c99b81159969d6f2ba866779?pvs=21),,https://cards.scryfall.io/normal/front/a/5/a51ea7d3-a9d7-4b1d-bf3b-3fcfb6a49624.jpg?1619395982,https://cards.scryfall.io/normal/front/a/5/a51ea7d3-a9d7-4b1d-bf3b-3fcfb6a49624.jpg?1619395982
"Karlach, Fury of Avernus",Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21),,https://cards.scryfall.io/normal/front/7/7/775480ed-f574-40cb-bd9b-21102eaaff63.jpg?1780945762,https://cards.scryfall.io/normal/front/7/7/775480ed-f574-40cb-bd9b-21102eaaff63.jpg?1780945762
Ice-Fang Coatl,"Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21), Blue (https://app.notion.com/p/Blue-385f1559c99b81ad8f01d3f8ad7be42e?pvs=21)",,https://cards.scryfall.io/normal/front/6/a/6a55cfed-e76c-4ade-ac78-a546e05fe8da.jpg?1562202341,https://cards.scryfall.io/normal/front/6/a/6a55cfed-e76c-4ade-ac78-a546e05fe8da.jpg?1562202341
Adarkar Windform,Blue (https://app.notion.com/p/Blue-385f1559c99b81ad8f01d3f8ad7be42e?pvs=21),,https://cards.scryfall.io/normal/front/c/1/c18bce4a-9afb-4b91-bc9a-d62634b0f8dd.jpg?1593274877,https://cards.scryfall.io/normal/front/c/1/c18bce4a-9afb-4b91-bc9a-d62634b0f8dd.jpg?1593274877
Snow Devil,Blue (https://app.notion.com/p/Blue-385f1559c99b81ad8f01d3f8ad7be42e?pvs=21),,https://cards.scryfall.io/normal/front/2/b/2be3a9a5-2ac5-4ea4-915d-8cff35c0e72f.jpg?1587911671,https://cards.scryfall.io/normal/front/2/b/2be3a9a5-2ac5-4ea4-915d-8cff35c0e72f.jpg?1587911671
Fallaji Chaindancer,Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21),,https://cards.scryfall.io/normal/front/4/d/4dc2da75-160d-47f9-b978-e153262ec1fc.jpg?1674421131,https://cards.scryfall.io/normal/front/4/d/4dc2da75-160d-47f9-b978-e153262ec1fc.jpg?1674421131
Spectacular Spider-Man,White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21),,https://cards.scryfall.io/normal/front/3/f/3f1b7b3e-3449-4c8f-8eb7-aacc62d9eadd.jpg?1762633968,https://cards.scryfall.io/normal/front/3/f/3f1b7b3e-3449-4c8f-8eb7-aacc62d9eadd.jpg?1762633968
Shaper Guildmage,Blue (https://app.notion.com/p/Blue-385f1559c99b81ad8f01d3f8ad7be42e?pvs=21),,https://cards.scryfall.io/normal/front/4/a/4a9304e1-f403-404d-9fe9-169da75e0d62.jpg?1562719255,https://cards.scryfall.io/normal/front/4/a/4a9304e1-f403-404d-9fe9-169da75e0d62.jpg?1562719255
Rustler Rampage,White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21),,https://cards.scryfall.io/normal/front/3/3/33ed7ca3-894b-45f4-a15f-51b6bcd3f474.jpg?1712860605,https://cards.scryfall.io/normal/front/3/3/33ed7ca3-894b-45f4-a15f-51b6bcd3f474.jpg?1712860605
Emerald Charm,Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21),,https://cards.scryfall.io/normal/front/b/5/b5862e38-b48b-45e1-b0f6-d1d0d1124e50.jpg?1675200385,https://cards.scryfall.io/normal/front/b/5/b5862e38-b48b-45e1-b0f6-d1d0d1124e50.jpg?1675200385
Riveteers Initiate,Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21),,https://cards.scryfall.io/normal/front/e/2/e2e65a50-d2bc-43a0-a9d4-0e846d170f78.jpg?1664411753,https://cards.scryfall.io/normal/front/e/2/e2e65a50-d2bc-43a0-a9d4-0e846d170f78.jpg?1664411753
Skyrider Trainee,White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21),,https://cards.scryfall.io/normal/front/5/d/5d760a01-d6c4-462b-b66c-cfd0f594e13a.jpg?1593271931,https://cards.scryfall.io/normal/front/5/d/5d760a01-d6c4-462b-b66c-cfd0f594e13a.jpg?1593271931
Bladewing's Thrall,Black (https://app.notion.com/p/Black-385f1559c99b81159969d6f2ba866779?pvs=21),,https://cards.scryfall.io/normal/front/9/d/9d63d3d8-5699-4577-a908-4415bc96b404.jpg?1562852063,https://cards.scryfall.io/normal/front/9/d/9d63d3d8-5699-4577-a908-4415bc96b404.jpg?1562852063
Unyielding Krumar,Black (https://app.notion.com/p/Black-385f1559c99b81159969d6f2ba866779?pvs=21),,https://cards.scryfall.io/normal/front/a/2/a232d196-490d-4712-b2a2-466751b28d11.jpg?1562791316,https://cards.scryfall.io/normal/front/a/2/a232d196-490d-4712-b2a2-466751b28d11.jpg?1562791316
Drop Tower,Colorless (https://app.notion.com/p/Colorless-385f1559c99b811ead5fea102e2598e7?pvs=21),,https://cards.scryfall.io/normal/front/b/7/b738cd8d-f88b-431e-b66f-dc32e39a9606.jpg?1673915534,https://cards.scryfall.io/normal/front/b/7/b738cd8d-f88b-431e-b66f-dc32e39a9606.jpg?1673915534
Ghoulish Impetus,Black (https://app.notion.com/p/Black-385f1559c99b81159969d6f2ba866779?pvs=21),,https://cards.scryfall.io/normal/front/f/6/f6fab24d-0174-4248-8481-52194e05d6f9.jpg?1775941074,https://cards.scryfall.io/normal/front/f/6/f6fab24d-0174-4248-8481-52194e05d6f9.jpg?1775941074
Spinehorn Minotaur,Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21),,https://cards.scryfall.io/normal/front/8/6/86b9479d-7b6a-40c8-94ea-fdf0ec980b42.jpg?1562201970,https://cards.scryfall.io/normal/front/8/6/86b9479d-7b6a-40c8-94ea-fdf0ec980b42.jpg?1562201970
Stream Hopper,"Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21), Blue (https://app.notion.com/p/Blue-385f1559c99b81ad8f01d3f8ad7be42e?pvs=21)",,https://cards.scryfall.io/normal/front/5/5/55371d0e-29da-4517-ab16-075782a1326f.jpg?1562912773,https://cards.scryfall.io/normal/front/5/5/55371d0e-29da-4517-ab16-075782a1326f.jpg?1562912773
Chocobo Knights,White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21),,https://cards.scryfall.io/normal/front/e/8/e874e435-7ade-4299-9803-1358c0f07a8f.jpg?1748704231,https://cards.scryfall.io/normal/front/e/8/e874e435-7ade-4299-9803-1358c0f07a8f.jpg?1748704231
Gorgon's Head,Colorless (https://app.notion.com/p/Colorless-385f1559c99b811ead5fea102e2598e7?pvs=21),,https://cards.scryfall.io/normal/front/d/7/d745dd92-9f7a-44a4-a27f-2ff17753db1c.jpg?1593092861,https://cards.scryfall.io/normal/front/d/7/d745dd92-9f7a-44a4-a27f-2ff17753db1c.jpg?1593092861
Mask of Griselbrand,Black (https://app.notion.com/p/Black-385f1559c99b81159969d6f2ba866779?pvs=21),,https://cards.scryfall.io/normal/front/a/8/a8c36e65-395c-4800-bd0a-c444940a9b36.jpg?1726284844,https://cards.scryfall.io/normal/front/a/8/a8c36e65-395c-4800-bd0a-c444940a9b36.jpg?1726284844
"Odric, Lunarch Marshal",White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21),,https://cards.scryfall.io/normal/front/1/d/1db600b2-9b8b-4c21-8d8b-8033ec680a35.jpg?1736467562,https://cards.scryfall.io/normal/front/1/d/1db600b2-9b8b-4c21-8d8b-8033ec680a35.jpg?1736467562
Cabaretti Initiate,Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21),,https://cards.scryfall.io/normal/front/6/c/6c691f62-009b-4178-8e8b-d6e88229a282.jpg?1664412084,https://cards.scryfall.io/normal/front/6/c/6c691f62-009b-4178-8e8b-d6e88229a282.jpg?1664412084
"Sunhome, Fortress of the Legion",Colorless (https://app.notion.com/p/Colorless-385f1559c99b811ead5fea102e2598e7?pvs=21),,https://cards.scryfall.io/normal/front/4/e/4ebb97da-e4d5-41ba-9a70-2a1de91f513c.jpg?1712355146,https://cards.scryfall.io/normal/front/4/e/4ebb97da-e4d5-41ba-9a70-2a1de91f513c.jpg?1712355146
Dragonbroods' Relic,Green (https://app.notion.com/p/Green-385f1559c99b81ad8180d89fdd7dc9cf?pvs=21),,https://cards.scryfall.io/normal/front/3/d/3d634087-77ba-4543-aa7a-8a3774d69cd7.jpg?1743204527,https://cards.scryfall.io/normal/front/3/d/3d634087-77ba-4543-aa7a-8a3774d69cd7.jpg?1743204527
Fresh-Faced Recruit,"Red (https://app.notion.com/p/Red-385f1559c99b81ad809afb2dead490e9?pvs=21), White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21)",,https://cards.scryfall.io/normal/front/2/7/276d127a-2685-4de2-b4df-dd37f7682cd7.jpg?1706240124,https://cards.scryfall.io/normal/front/2/7/276d127a-2685-4de2-b4df-dd37f7682cd7.jpg?1706240124
Gust-Skimmer,Colorless (https://app.notion.com/p/Colorless-385f1559c99b811ead5fea102e2598e7?pvs=21),,https://cards.scryfall.io/normal/front/d/d/ddac7b40-f98e-497b-8075-4695ed3ee490.jpg?1562268363,https://cards.scryfall.io/normal/front/d/d/ddac7b40-f98e-497b-8075-4695ed3ee490.jpg?1562268363
Basilisk Collar,Colorless (https://app.notion.com/p/Colorless-385f1559c99b811ead5fea102e2598e7?pvs=21),,https://cards.scryfall.io/normal/front/7/b/7b36fba7-71f7-4b7f-bde5-b3a9752ad21c.jpg?1730491131,https://cards.scryfall.io/normal/front/7/b/7b36fba7-71f7-4b7f-bde5-b3a9752ad21c.jpg?1730491131
"Rev, Tithe Extractor",Black (https://app.notion.com/p/Black-385f1559c99b81159969d6f2ba866779?pvs=21),,https://cards.scryfall.io/normal/front/8/b/8bf88010-799d-4217-8e79-308bec7ad2ff.jpg?1730485859,https://cards.scryfall.io/normal/front/8/b/8bf88010-799d-4217-8e79-308bec7ad2ff.jpg?1730485859
"Shinka, the Bloodsoaked Keep",Colorless (https://app.notion.com/p/Colorless-385f1559c99b811ead5fea102e2598e7?pvs=21),,https://cards.scryfall.io/normal/front/d/2/d2d5f30e-cc3a-46c1-82a9-2cd73705b2f5.jpg?1562764666,https://cards.scryfall.io/normal/front/d/2/d2d5f30e-cc3a-46c1-82a9-2cd73705b2f5.jpg?1562764666
Foot Chopper,Black (https://app.notion.com/p/Black-385f1559c99b81159969d6f2ba866779?pvs=21),,https://cards.scryfall.io/normal/front/f/4/f43fa5c7-51e6-4824-95f8-837ccc77a6ce.jpg?1771424180,https://cards.scryfall.io/normal/front/f/4/f43fa5c7-51e6-4824-95f8-837ccc77a6ce.jpg?1771424180
"Elspeth, Storm Slayer",White (https://app.notion.com/p/White-385f1559c99b814186a1e434ab788b13?pvs=21),,https://cards.scryfall.io/normal/front/7/3/73a065e3-b530-4e62-ab3c-4f6f908184ec.jpg?1743203994,https://cards.scryfall.io/normal/front/7/3/73a065e3-b530-4e62-ab3c-4f6f908184ec.jpg?1743203994
